27,1189,1190,1174,1187,1180,1078,1
939,1810,1878,1769,1936,1803,1818,0
1061,1616,1633,1540,1746,1624,1655,0
1074,1673,1748,1632,1827,1671,1715,0
1111,1691,1759,1642,1856,1695,1753,0
1021,1635,1664,1510,1758,1629,1645,5
187,368,363,283,391,357,341,2
84,303,312,233,298,309,295,1
1,388,388,337,375,349,376,9
1365,1692,1844,1652,1928,1699,1818,15
343,1083,1093,1059,1123,1078,1074,398
232,846,880,837,869,842,867,223
218,1126,1087,1119,1095,1120,1066,0
3,1370,1356,1319,1353,1340,1267,1
47,1210,1166,1192,1165,1187,1141,0
1427,1814,1947,1786,2012,1813,1935,1
544,1868,1896,1825,1879,1811,1810,66
0,2527,2527,2500,2517,2344,2431,1686
0,2301,2280,2281,2281,2227,2149,683
52,699,691,620,683,644,669,0
5,1373,1360,1305,1357,1235,1286,604
8,1605,1604,1580,1534,1583,1587,449
0,912,908,848,877,782,839,0
7,1429,1425,1369,1429,1430,1332,0
20,1161,1162,1051,1061,1152,1160,87
5,359,354,341,344,360,347,10
6,671,658,556,628,647,602,4
1,3206,3202,3163,3175,3165,3105,426
1,1414,1398,1346,1385,1408,1383,37
18,1131,1038,1127,1077,1120,1029,1
5,1211,1191,1099,1111,1208,1183,72
1,583,581,498,556,510,495,23
13,1370,1343,1316,1347,1358,1266,0
0,955,949,784,896,936,918,0
0,766,766,683,752,720,722,87
0,3422,3422,3362,3381,3404,3417,2822
15,1090,1088,1073,1083,1040,1067,664
21,954,932,777,940,906,891,203
3,666,665,571,641,599,609,70
8,347,346,279,346,329,335,126
207,3878,3899,3887,3909,3882,3616,2
227,3984,4007,4007,4020,3997,3728,2
19,1978,1939,1901,1956,1929,1862,0
11,2287,2280,2144,2262,2284,2176,0
0,3465,3465,3421,3431,3463,3417,78
243,5369,5380,5367,5379,5358,5048,205
241,4552,4569,4579,4585,4567,4287,7
40,2713,2718,2582,2702,2712,2537,0
5,3537,3538,3489,3500,3531,3403,67
2,2035,2022,1992,1984,2022,1980,106
0,3289,3289,3237,3242,3280,3175,90
229,5058,5080,5075,5088,5070,4641,24
261,4862,4890,4900,4915,4892,4431,5
33,4404,4402,4371,4355,4401,4228,116
17,2776,2775,2644,2753,2777,2552,7
9,655,656,639,654,638,629,31
3,702,697,613,699,572,666,130
0,1958,1956,1879,1908,1696,1845,941
0,1219,1156,1207,1154,1180,1069,235
0,5986,5986,5874,5910,5641,5821,4213
0,2561,2561,2414,2449,2465,2520,1516
0,6551,6551,6421,6468,6167,6383,4797
0,6928,6928,6798,6841,6478,6729,4954
0,1093,1093,1076,1082,1038,1069,855
